abbc	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Relabel model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
abbc	Gold	0 0 1 0 2 2 0 0 2 1 0 2 0 0 2 2 1 1 0 1 2 1 0 0 0 0 0 0 0 0 0 1 1 2 2 2 1 0 0 2 0 0 0 0 0 1 0 0 0 2 1 0 0 1 0 0 1 0 0 0 0 2 2 1 2 0 0 0 2 1 1 2 2 2
afck	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
afck	Relabel model	0 1 2 0 5 1 4 1 5 0 0 5 0 1 5 5 6 1 5 1 5 1 1 2 0 5 1 1 2 1 5 5 1 1 0 1 4 5 4 0 1 1 5 4 5 5 5 1
afck	Gold	4 0 2 6 0 6 4 3 4 2 1 3 0 2 0 0 2 4 4 2 6 3 2 3 0 6 0 0 0 2 4 6 2 4 4 0 5 4 0 6 0 2 4 2 6 0 6 6
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	0 1 1 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
chct	Relabel model	2 2 2 2 2 2 0 2 2 3 2 2 2 2 3 2 2 2 2 2 3 2 3 3 2 2 0 2 2 2 2 3 2 2 3 3 2 2 2 2 2 2 2 3 3 3 3 2 2 0 2 2 2 2 3 1 0 3 2 3 2 2 2 2
chct	Gold	1 1 2 2 2 1 2 2 2 2 1 2 3 1 1 1 2 1 2 2 1 0 2 1 1 1 1 3 1 3 1 2 1 3 2 1 1 1 1 2 0 2 1 1 1 2 1 1 1 1 2 2 1 1 1 2 1 1 2 2 1 2 2 1
clck	Main model	1 1 1 1 1 1 1 1
clck	Relabel model	2 2 2 2 2 2 2 2
clck	Gold	0 0 2 0 2 0 0 2
faan	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
faan	Relabel model	0 0 0 0 0 0 2 0 0 2 0 2 2 2 0 2 0 0 2 0
faan	Gold	0 0 1 1 2 0 0 2 2 0 1 2 1 0 1 2 2 0 1 1
faly	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
faly	Relabel model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
faly	Gold	0 3 1 2 0 1 3 3 3 2 1 3 3 2 0 3
fani	Main model	0 0 0 0 0 0 0 0
fani	Relabel model	2 2 2 2 2 2 2 2
fani	Gold	0 0 1 0 1 1 0 0
farg	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
farg	Relabel model	7 2 7 7 2 2 7 2 2 2 2 7 7 2 7 2 2 7 7 7 7 2 7 7 2 7 2 7 7 0 7 7 7 2 7 3 7 7 2 7 2 7 7 7 7 7 2 7 7 2 7 7 7 7 2 7 7 7 7 7 7 2 7 2 2 7
