abbc	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Relabel model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2
abbc	Gold	2 0 2 0 0 1 0 1 1 0 0 2 2 2 0 0 1 1 2 2 1 0 0 0 1 0 0 1 2 0 2 0 0 1 1 0 1 1 2 0
afck	Main model	6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
afck	Relabel model	4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 1 4 4 4 4 4 1 4 4 4 1 4 4 4 4 4
afck	Gold	6 2 0 2 0 2 2 2 0 0 2 0 0 5 6 0 2 2 6 0 4 3 6 2 0 0 2 4 2 0 2 0
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	0 1 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 1 0 1 0 1 0 0 0 1 0
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Relabel model	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
chct	Gold	2 0 1 0 1 2 3 3 3 2 2 1 1 2 2 1 2 1 2 2 1 1 1 1 2 2 2 2 2 1 3 0
clck	Main model	1 1 1 1
clck	Relabel model	2 0 0 0
clck	Gold	2 0 0 0
faan	Main model	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
faan	Relabel model	0 0 0 2 0 0 2 2 0 0 2 0 0 0 2 0
faan	Gold	0 2 1 2 2 2 2 2 0 0 0 2 2 1 0 0
faly	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2
faly	Relabel model	2 3 3 2 3 3 2 3 2 2 2 2 3 3
faly	Gold	1 2 3 1 3 0 4 0 4 4 1 4 2 2
fani	Main model	2 2 2 2
fani	Relabel model	1 1 1 1
fani	Gold	0 1 0 1
