abbc	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Relabel model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Gold	2 0 1 2 1 2 2 0 2 0 0 1 0 1 1 0 1 2 0 1 0 0 0 0 0 0 0 1 0 1 0 0 2 2 1 2 0 2 0 0
afck	Main model	4 4 4 0 4 4 0 4 4 4 4 4 0 4 4 0 4 4 4 4 0 4 4 4 4 4 4 0 4 4 4 4
afck	Relabel model	0 0 1 0 1 1 6 6 0 1 6 1 1 1 1 0 1 0 6 1 6 1 1 6 6 1 1 6 6 0 1 0
afck	Gold	2 6 2 0 2 2 0 0 6 0 6 2 4 6 2 0 0 0 2 5 3 2 2 0 6 6 2 0 6 6 2 0
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chct	Relabel model	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1
chct	Gold	1 2 1 2 1 2 1 1 3 2 2 2 1 2 0 3 2 2 3 1 1 2 2 2 2 1 1 2 0 1 2 2
clck	Main model	1 1 1 1
clck	Relabel model	1 1 1 1
clck	Gold	0 2 2 2
faan	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
faan	Relabel model	1 2 2 1 2 2 2 2 2 1 1 1 2 2 2 1
faan	Gold	0 1 0 2 2 2 2 0 0 2 2 2 0 0 2 2
faly	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0
faly	Relabel model	1 3 3 3 0 0 3 1 3 3 0 3 0 0
faly	Gold	2 4 1 0 3 3 1 2 0 4 3 0 3 3
fani	Main model	2 2 2 2
fani	Relabel model	2 1 2 2
fani	Gold	1 0 1 1
farg	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
farg	Relabel model	7 7 7 7 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
farg	Gold	3 6 3 3 3 3 3 5 3 6 6 3 3 3 3 3 9 3 3 10 6 3 3 2 3 9 6 3 3 3 3 3 3 3 4 6 3 1 3 3 1 10 3 3 1 3 9 3
