abbc	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Relabel model	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Gold	2 2 0 2 0 2 0 0 2 0 2 1 1 2 1 0 0 0 0 1 1 1 1 1 0 0 1 0 0 0 2 0 2 1 0 0 0 2 2 0
afck	Main model	2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2
afck	Relabel model	3 1 3 3 3 2 1 2 2 3 3 3 3 3 1 2 1 3 3 3 3 1 1 1 2 1 3 1 3 1 1 3
afck	Gold	2 0 3 6 6 2 2 2 2 0 6 0 6 4 2 5 2 0 0 0 0 0 2 2 2 2 4 2 0 2 0 0
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
chct	Relabel model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
chct	Gold	1 2 1 3 1 1 3 0 2 2 1 2 2 2 1 1 2 2 1 1 2 0 1 2 2 3 2 2 2 2 2 2
clck	Main model	0 0 0 0
clck	Relabel model	0 0 0 0
clck	Gold	2 0 0 0
faan	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
faan	Relabel model	1 2 1 2 1 0 1 2 1 1 1 1 2 2 1 1
faan	Gold	0 2 0 2 1 0 2 2 0 2 2 0 2 2 2 1
faly	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2
faly	Relabel model	4 4 4 4 4 4 2 2 4 4 4 4 4 4
faly	Gold	0 4 3 2 1 1 3 3 2 1 3 1 4 1
fani	Main model	2 2 2 2
fani	Relabel model	2 2 2 2
fani	Gold	0 1 0 0
farg	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
farg	Relabel model	4 4 4 4 1 4 4 4 4 4 4 4 4 4 4 4 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
farg	Gold	9 3 3 5 3 2 3 3 3 3 3 1 3 3 3 3 3 6 6 3 3 3 3 10 3 10 3 3 1 3 3 3 6 6 6 6 3 4 3 3 3 9 6 3 3 3 3 3
